Fecha;Sensor;Lectura;Unidades de Lectura;Medida;Unidades de Medida;Flag;Flag Manipulación;Observaciones
08/06/2018 08:00:00;E012MAPCVF002;317,10;µs;317,10;µs;M;NC;
08/06/2018 08:00:00;E012MAPCVF004;373,40;µs;373,40;µs;M;NC;
29/06/2018 08:00:00;E012MAPZP001;0,900;kg/cm²;0,900;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPZP003;1,200;kg/cm²;1,200;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPZC001;;kg/cm²;693,00;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPZH001;;m;28,45;%;N;NC;
29/06/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPZH002;;m;28,45;%;N;NC;
29/06/2018 08:00:00;E012MAPZC003;;kg/cm²;696,00;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPZH003;;m;39,12;%;N;NC;
29/06/2018 08:00:00;E012MAPCVP001;;µs;1,36;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPCVP002;;µs;1,63;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPCVP004;;µs;1,85;kg/cm²;M;NC;
29/06/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,56;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPCVH001;;m;37,56;%;N;NC;
29/06/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,30;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPCVH002;;m;25,95;%;N;NC;
29/06/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,50;m.s.n.m.;M;NC;
29/06/2018 08:00:00;E012MAPCVH004;;m;33,79;%;N;NC;
29/06/2018 08:00:00;E012MAPCVF001;309,20;µs;309,20;µs;M;NC;
29/06/2018 08:00:00;E012MAPCVF002;316,40;µs;316,40;µs;M;NC;
29/06/2018 08:00:00;E012MAPCVF004;371,70;µs;371,70;µs;M;NC;
10/07/2018 08:00:00;E012MAPZP001;0,850;kg/cm²;0,850;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPZP002;0,850;kg/cm²;0,850;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPZC001;;kg/cm²;692,50;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPZH001;;m;26,87;%;N;NC;
10/07/2018 08:00:00;E012MAPZC002;;kg/cm²;692,50;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPZH002;;m;26,87;%;N;NC;
10/07/2018 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPZH003;;m;35,83;%;N;NC;
10/07/2018 08:00:00;E012MAPCVP001;;µs;1,36;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPCVP002;;µs;1,62;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPCVP004;;µs;1,84;kg/cm²;M;NC;
10/07/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,56;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPCVH001;;m;37,84;%;N;NC;
10/07/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,20;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPCVH002;;m;25,81;%;N;NC;
10/07/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,37;m.s.n.m.;M;NC;
10/07/2018 08:00:00;E012MAPCVH004;;m;33,58;%;N;NC;
10/07/2018 08:00:00;E012MAPCVF001;309,20;µs;309,20;µs;M;NC;
10/07/2018 08:00:00;E012MAPCVF002;316,30;µs;316,30;µs;M;NC;
10/07/2018 08:00:00;E012MAPCVF004;371,40;µs;371,40;µs;M;NC;
25/07/2018 08:00:00;E012MAPZP001;0,850;kg/cm²;0,850;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPZP002;0,850;kg/cm²;0,850;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPZP003;1,150;kg/cm²;1,150;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPZC001;;kg/cm²;692,50;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPZH001;;m;27,12;%;N;NC;
25/07/2018 08:00:00;E012MAPZC002;;kg/cm²;692,50;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPZH002;;m;27,12;%;N;NC;
25/07/2018 08:00:00;E012MAPZC003;;kg/cm²;695,50;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPZH003;;m;37,97;%;N;NC;
25/07/2018 08:00:00;E012MAPCVP001;;µs;1,37;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPCVP002;;µs;1,64;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPCVP004;;µs;1,87;kg/cm²;M;NC;
25/07/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,68;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPCVH001;;m;38,61;%;N;NC;
25/07/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,39;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPCVH002;;m;26,74;%;N;NC;
25/07/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,67;m.s.n.m.;M;NC;
25/07/2018 08:00:00;E012MAPCVH004;;m;34,98;%;N;NC;
25/07/2018 08:00:00;E012MAPCVF001;309,30;µs;309,30;µs;M;NC;
25/07/2018 08:00:00;E012MAPCVF002;316,50;µs;316,50;µs;M;NC;
25/07/2018 08:00:00;E012MAPCVF004;372,10;µs;372,10;µs;M;NC;
09/08/2018 08:00:00;E012MAPZP001;0,850;kg/cm²;0,850;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPZP002;0,850;kg/cm²;0,850;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPZP003;1,150;kg/cm²;1,150;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPZC001;;kg/cm²;692,50;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPZH001;;m;27,23;%;N;NC;
09/08/2018 08:00:00;E012MAPZC002;;kg/cm²;692,50;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPZH002;;m;27,23;%;N;NC;
09/08/2018 08:00:00;E012MAPZC003;;kg/cm²;695,50;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPZH003;;m;38,13;%;N;NC;
09/08/2018 08:00:00;E012MAPCVP001;;µs;1,38;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPCVP002;;µs;1,64;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPCVP004;;µs;1,87;kg/cm²;M;NC;
09/08/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,79;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPCVH001;;m;39,18;%;N;NC;
09/08/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,39;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPCVH002;;m;26,84;%;N;NC;
09/08/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,67;m.s.n.m.;M;NC;
09/08/2018 08:00:00;E012MAPCVH004;;m;35,12;%;N;NC;
09/08/2018 08:00:00;E012MAPCVF001;309,40;µs;309,40;µs;M;NC;
09/08/2018 08:00:00;E012MAPCVF002;316,50;µs;316,50;µs;M;NC;
09/08/2018 08:00:00;E012MAPCVF004;372,10;µs;372,10;µs;M;NC;
27/08/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPZP002;0,850;kg/cm²;0,850;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPZP003;1,500;kg/cm²;1,500;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPZH001;;m;25,45;%;N;NC;
27/08/2018 08:00:00;E012MAPZC002;;kg/cm²;692,50;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPZH002;;m;27,26;%;N;NC;
27/08/2018 08:00:00;E012MAPZC003;;kg/cm²;699,00;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPZH003;;m;50,89;%;N;NC;
27/08/2018 08:00:00;E012MAPCVP001;;µs;1,38;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPCVP002;;µs;1,62;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPCVP004;;µs;1,85;kg/cm²;M;NC;
27/08/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,79;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPCVH001;;m;39,22;%;N;NC;
27/08/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,20;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPCVH002;;m;26,18;%;N;NC;
27/08/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,46;m.s.n.m.;M;NC;
27/08/2018 08:00:00;E012MAPCVH004;;m;34,38;%;N;NC;
27/08/2018 08:00:00;E012MAPCVF001;309,40;µs;309,40;µs;M;NC;
27/08/2018 08:00:00;E012MAPCVF002;316,30;µs;316,30;µs;M;NC;
27/08/2018 08:00:00;E012MAPCVF004;371,60;µs;371,60;µs;M;NC;
07/09/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPZP003;1,500;kg/cm²;1,500;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPZH001;;m;25,48;%;N;NC;
07/09/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPZH002;;m;25,48;%;N;NC;
07/09/2018 08:00:00;E012MAPZC003;;kg/cm²;699,00;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPZH003;;m;50,96;%;N;NC;
07/09/2018 08:00:00;E012MAPCVP001;;µs;1,37;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPCVP002;;µs;1,64;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPCVP004;;µs;1,85;kg/cm²;M;NC;
07/09/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,68;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPCVH001;;m;38,86;%;N;NC;
07/09/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,39;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPCVH002;;m;26,91;%;N;NC;
07/09/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,50;m.s.n.m.;M;NC;
07/09/2018 08:00:00;E012MAPCVH004;;m;34,58;%;N;NC;
07/09/2018 08:00:00;E012MAPCVF001;309,30;µs;309,30;µs;M;NC;
07/09/2018 08:00:00;E012MAPCVF002;316,50;µs;316,50;µs;M;NC;
07/09/2018 08:00:00;E012MAPCVF004;371,70;µs;371,70;µs;M;NC;
24/09/2018 08:00:00;E012MAPZP001;0,850;kg/cm²;0,850;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPZP002;0,850;kg/cm²;0,850;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPZP003;1,500;kg/cm²;1,500;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPZC001;;kg/cm²;692,50;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPZH001;;m;27,22;%;N;NC;
24/09/2018 08:00:00;E012MAPZC002;;kg/cm²;692,50;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPZH002;;m;27,22;%;N;NC;
24/09/2018 08:00:00;E012MAPZC003;;kg/cm²;699,00;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPZH003;;m;50,82;%;N;NC;
24/09/2018 08:00:00;E012MAPCVP001;;µs;1,36;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPCVP002;;µs;1,62;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPCVP004;;µs;1,85;kg/cm²;M;NC;
24/09/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,56;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPCVH001;;m;38,33;%;N;NC;
24/09/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,20;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPCVH002;;m;26,14;%;N;NC;
24/09/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,46;m.s.n.m.;M;NC;
24/09/2018 08:00:00;E012MAPCVH004;;m;34,33;%;N;NC;
24/09/2018 08:00:00;E012MAPCVF001;309,20;µs;309,20;µs;M;NC;
24/09/2018 08:00:00;E012MAPCVF002;316,30;µs;316,30;µs;M;NC;
24/09/2018 08:00:00;E012MAPCVF004;371,60;µs;371,60;µs;M;NC;
09/10/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPZH001;;m;25,36;%;N;NC;
09/10/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPZH002;;m;25,36;%;N;NC;
09/10/2018 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPZH003;;m;36,23;%;N;NC;
09/10/2018 08:00:00;E012MAPCVP001;;µs;1,38;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPCVP002;;µs;1,63;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPCVP004;;µs;1,86;kg/cm²;M;NC;
09/10/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,79;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPCVH001;;m;39,09;%;N;NC;
09/10/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,30;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPCVH002;;m;26,44;%;N;NC;
09/10/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,59;m.s.n.m.;M;NC;
09/10/2018 08:00:00;E012MAPCVH004;;m;34,73;%;N;NC;
09/10/2018 08:00:00;E012MAPCVF001;309,40;µs;309,40;µs;M;NC;
09/10/2018 08:00:00;E012MAPCVF002;316,40;µs;316,40;µs;M;NC;
09/10/2018 08:00:00;E012MAPCVF004;371,90;µs;371,90;µs;M;NC;
26/10/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPZH001;;m;25,28;%;N;NC;
26/10/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPZH002;;m;25,28;%;N;NC;
26/10/2018 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPZH003;;m;36,11;%;N;NC;
26/10/2018 08:00:00;E012MAPCVP001;;µs;1,37;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPCVP002;;µs;1,62;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPCVP004;;µs;1,85;kg/cm²;M;NC;
26/10/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,68;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPCVH001;;m;38,55;%;N;NC;
26/10/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,20;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPCVH002;;m;26,01;%;N;NC;
26/10/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,54;m.s.n.m.;M;NC;
26/10/2018 08:00:00;E012MAPCVH004;;m;34,46;%;N;NC;
26/10/2018 08:00:00;E012MAPCVF001;309,30;µs;309,30;µs;M;NC;
26/10/2018 08:00:00;E012MAPCVF002;316,30;µs;316,30;µs;M;NC;
26/10/2018 08:00:00;E012MAPCVF004;371,80;µs;371,80;µs;M;NC;
08/11/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPZH001;;m;25,23;%;N;NC;
08/11/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPZH002;;m;25,23;%;N;NC;
08/11/2018 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPZH003;;m;36,04;%;N;NC;
08/11/2018 08:00:00;E012MAPCVP001;;µs;1,33;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPCVP002;;µs;1,61;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPCVP004;;µs;1,84;kg/cm²;M;NC;
08/11/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,33;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPCVH001;;m;37,23;%;N;NC;
08/11/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,11;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPCVH002;;m;25,61;%;N;NC;
08/11/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,41;m.s.n.m.;M;NC;
08/11/2018 08:00:00;E012MAPCVH004;;m;33,93;%;N;NC;
08/11/2018 08:00:00;E012MAPCVF001;309,00;µs;309,00;µs;M;NC;
08/11/2018 08:00:00;E012MAPCVF002;316,20;µs;316,20;µs;M;NC;
08/11/2018 08:00:00;E012MAPCVF004;371,50;µs;371,50;µs;M;NC;
27/11/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPZP003;1,150;kg/cm²;1,150;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPZH001;;m;25,12;%;N;NC;
27/11/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPZH002;;m;25,12;%;N;NC;
27/11/2018 08:00:00;E012MAPZC003;;kg/cm²;695,50;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPZH003;;m;37,67;%;N;NC;
27/11/2018 08:00:00;E012MAPCVP001;;µs;1,38;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPCVP002;;µs;1,64;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPCVP004;;µs;1,86;kg/cm²;M;NC;
27/11/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,79;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPCVH001;;m;38,72;%;N;NC;
27/11/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,39;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPCVH002;;m;26,52;%;N;NC;
27/11/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,63;m.s.n.m.;M;NC;
27/11/2018 08:00:00;E012MAPCVH004;;m;34,55;%;N;NC;
27/11/2018 08:00:00;E012MAPCVF001;309,40;µs;309,40;µs;M;NC;
27/11/2018 08:00:00;E012MAPCVF002;316,50;µs;316,50;µs;M;NC;
27/11/2018 08:00:00;E012MAPCVF004;372,00;µs;372,00;µs;M;NC;
10/12/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPZP003;1,150;kg/cm²;1,150;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPZH001;;m;25,09;%;N;NC;
10/12/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPZH002;;m;25,09;%;N;NC;
10/12/2018 08:00:00;E012MAPZC003;;kg/cm²;695,50;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPZH003;;m;37,63;%;N;NC;
10/12/2018 08:00:00;E012MAPCVP001;;µs;1,33;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPCVP002;;µs;1,61;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPCVP004;;µs;1,86;kg/cm²;M;NC;
10/12/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,33;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPCVH001;;m;37,03;%;N;NC;
10/12/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,11;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPCVH002;;m;25,48;%;N;NC;
10/12/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,63;m.s.n.m.;M;NC;
10/12/2018 08:00:00;E012MAPCVH004;;m;34,51;%;N;NC;
10/12/2018 08:00:00;E012MAPCVF001;309,00;µs;309,00;µs;M;NC;
10/12/2018 08:00:00;E012MAPCVF002;316,20;µs;316,20;µs;M;NC;
10/12/2018 08:00:00;E012MAPCVF004;372,00;µs;372,00;µs;M;NC;
21/12/2018 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPZP003;1,150;kg/cm²;1,150;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPZH001;;m;25,06;%;N;NC;
21/12/2018 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPZH002;;m;25,06;%;N;NC;
21/12/2018 08:00:00;E012MAPZC003;;kg/cm²;695,50;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPZH003;;m;37,59;%;N;NC;
21/12/2018 08:00:00;E012MAPCVP001;;µs;1,34;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPCVP002;;µs;1,63;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPCVP004;;µs;1,86;kg/cm²;M;NC;
21/12/2018 08:00:00;E012MAPCVC001;;kg/cm²;695,45;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPCVH001;;m;37,40;%;N;NC;
21/12/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,30;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPCVH002;;m;26,13;%;N;NC;
21/12/2018 08:00:00;E012MAPCVC004;;kg/cm²;694,63;m.s.n.m.;M;NC;
21/12/2018 08:00:00;E012MAPCVH004;;m;34,47;%;N;NC;
21/12/2018 08:00:00;E012MAPCVF001;309,10;µs;309,10;µs;M;NC;
21/12/2018 08:00:00;E012MAPCVF002;316,40;µs;316,40;µs;M;NC;
21/12/2018 08:00:00;E012MAPCVF004;372,00;µs;372,00;µs;M;NC;
03/01/2019 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPZH001;;m;25,04;%;N;NC;
03/01/2019 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPZH002;;m;25,04;%;N;NC;
03/01/2019 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPZH003;;m;35,77;%;N;NC;
03/01/2019 08:00:00;E012MAPCVP001;;µs;1,36;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPCVP002;;µs;1,60;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPCVP004;;µs;1,84;kg/cm²;M;NC;
03/01/2019 08:00:00;E012MAPCVC001;;kg/cm²;695,56;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPCVH001;;m;37,77;%;N;NC;
03/01/2019 08:00:00;E012MAPCVC002;;kg/cm²;692,01;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPCVH002;;m;25,08;%;N;NC;
03/01/2019 08:00:00;E012MAPCVC004;;kg/cm²;694,37;m.s.n.m.;M;NC;
03/01/2019 08:00:00;E012MAPCVH004;;m;33,52;%;N;NC;
03/01/2019 08:00:00;E012MAPCVF001;309,20;µs;309,20;µs;M;NC;
03/01/2019 08:00:00;E012MAPCVF002;316,10;µs;316,10;µs;M;NC;
03/01/2019 08:00:00;E012MAPCVF004;371,40;µs;371,40;µs;M;NC;
21/01/2019 08:00:00;E012MAPZP001;0,800;kg/cm²;0,800;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPZP002;0,800;kg/cm²;0,800;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPZP003;1,100;kg/cm²;1,100;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPZC001;;kg/cm²;692,00;m.s.n.m.;M;NC;
21/01/2019 08:00:00;E012MAPZH001;;m;25,05;%;N;NC;
21/01/2019 08:00:00;E012MAPZC002;;kg/cm²;692,00;m.s.n.m.;M;NC;
21/01/2019 08:00:00;E012MAPZH002;;m;25,05;%;N;NC;
21/01/2019 08:00:00;E012MAPZC003;;kg/cm²;695,00;m.s.n.m.;M;NC;
21/01/2019 08:00:00;E012MAPZH003;;m;35,79;%;N;NC;
21/01/2019 08:00:00;E012MAPCVP001;;µs;1,34;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPCVP002;;µs;1,60;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPCVP004;;µs;1,84;kg/cm²;M;NC;
21/01/2019 08:00:00;E012MAPCVC001;;kg/cm²;695,45;m.s.n.m.;M;NC;
21/01/2019 08:00:00;E012MAPCVH001;;m;37,39;%;N;NC;
21/01/2019 08:00:00;E012MAPCVC002;;kg/cm²;692,01;m.s.n.m.;M;NC;
21/01/2019 08:00:00;E012MAPCVH002;;m;25,10;%;N;NC;
21/01/2019 08:00:00;E012MAPCVC004;;kg/cm²;694,41;m.s.n.m.;M;NC;
